Time,X,Y,Z,Tap,Double_Tap
2025-03-02T19:13:43.144512,16,247,102,0,0
2025-03-02T19:13:43.166473,14,248,102,0,0
2025-03-02T19:13:43.188210,13,248,101,0,0
2025-03-02T19:13:43.210442,15,247,102,0,0
2025-03-02T19:13:43.232317,15,248,104,0,0
2025-03-02T19:13:43.253268,15,248,104,0,0
2025-03-02T19:13:43.275907,14,248,102,0,0
2025-03-02T19:13:43.297690,15,248,104,0,0
2025-03-02T19:13:43.319191,15,248,103,0,0
2025-03-02T19:13:43.341395,14,248,104,0,0
2025-03-02T19:13:43.362609,-41,217,84,0,0
2025-03-02T19:13:43.386618,41,230,101,0,0
2025-03-02T19:13:43.407717,4,249,101,0,0
2025-03-02T19:13:43.430465,7,251,106,0,0
2025-03-02T19:13:43.453038,11,251,101,0,0
2025-03-02T19:13:43.472873,22,248,102,0,0
2025-03-02T19:13:43.495492,12,245,102,0,0
2025-03-02T19:13:43.517576,13,248,103,0,0
2025-03-02T19:13:43.540299,18,247,101,0,0
2025-03-02T19:13:43.673963,14,247,104,0,0
2025-03-02T19:13:43.680664,13,247,101,0,0
2025-03-02T19:13:43.691205,16,247,103,0,0
2025-03-02T19:13:43.697820,15,248,103,0,0
2025-03-02T19:13:43.705404,14,247,102,0,0
2025-03-02T19:13:43.712387,15,247,101,0,0
2025-03-02T19:13:43.790633,15,248,104,1,0
2025-03-02T19:13:43.811878,15,248,103,0,0
2025-03-02T19:13:43.833347,14,248,104,0,0
2025-03-02T19:13:43.854372,15,248,103,0,0
2025-03-02T19:13:43.877043,15,248,103,0,0
2025-03-02T19:13:43.898143,15,247,105,0,0
2025-03-02T19:13:43.920180,15,248,104,0,0
2025-03-02T19:13:43.943571,14,248,103,0,0
2025-03-02T19:13:43.964621,15,249,103,0,0
2025-03-02T19:13:43.987778,14,248,103,0,0
2025-03-02T19:13:44.009573,14,248,104,0,0
2025-03-02T19:13:44.031544,15,247,104,0,0
2025-03-02T19:13:44.053461,15,248,103,0,0
2025-03-02T19:13:44.074264,15,249,103,0,0
2025-03-02T19:13:44.098384,15,247,105,0,0
2025-03-02T19:13:44.118401,14,248,104,0,0
2025-03-02T19:13:44.141218,14,248,102,0,0
2025-03-02T19:13:44.162159,15,247,103,0,0
2025-03-02T19:13:44.184503,14,248,102,0,0
2025-03-02T19:13:44.206264,14,248,102,0,0
2025-03-02T19:13:44.228025,14,248,103,0,0
2025-03-02T19:13:44.253504,14,248,102,0,0
2025-03-02T19:13:44.273055,15,247,102,0,0
2025-03-02T19:13:44.295545,14,248,103,0,0
2025-03-02T19:13:44.316009,14,248,103,0,0
2025-03-02T19:13:44.339509,14,248,103,0,0
2025-03-02T19:13:44.361039,14,248,103,0,0
2025-03-02T19:13:44.381856,15,247,104,0,0
2025-03-02T19:13:44.407618,15,248,104,0,0
2025-03-02T19:13:44.426375,16,247,104,0,0
2025-03-02T19:13:44.448154,14,248,103,0,0
2025-03-02T19:13:44.470057,14,249,104,0,0
2025-03-02T19:13:44.492774,15,247,105,0,0
2025-03-02T19:13:44.514455,14,248,103,0,0
2025-03-02T19:13:44.537528,15,247,103,0,0
2025-03-02T19:13:44.559465,15,248,103,0,0
2025-03-02T19:13:44.580181,15,247,104,0,0
2025-03-02T19:13:44.604404,14,247,103,0,0
2025-03-02T19:13:44.625691,14,248,104,0,0
2025-03-02T19:13:44.645604,15,247,105,0,0
2025-03-02T19:13:44.667668,14,249,103,0,0
2025-03-02T19:13:44.691770,16,247,105,0,0
2025-03-02T19:13:44.714055,15,246,104,0,0
2025-03-02T19:13:44.735817,14,248,102,0,0
2025-03-02T19:13:44.757236,14,247,103,0,0
2025-03-02T19:13:44.778616,14,248,103,0,0
2025-03-02T19:13:44.800806,16,247,104,0,0
2025-03-02T19:13:44.823902,14,248,104,0,0
2025-03-02T19:13:44.845162,15,247,104,0,0
2025-03-02T19:13:44.867632,14,248,103,0,0
2025-03-02T19:13:44.888677,15,249,102,0,0
2025-03-02T19:13:44.911413,15,247,102,0,0
2025-03-02T19:13:44.933049,15,247,104,0,0
2025-03-02T19:13:44.955722,15,248,104,0,0
2025-03-02T19:13:44.976115,14,248,102,0,0
2025-03-02T19:13:44.999835,15,249,105,0,0
2025-03-02T19:13:45.021980,14,248,104,0,0
2025-03-02T19:13:45.043578,15,248,103,0,0
2025-03-02T19:13:45.065166,15,247,103,0,0
2025-03-02T19:13:45.088375,14,248,102,0,0
2025-03-02T19:13:45.109605,15,248,103,0,0
2025-03-02T19:13:45.130465,15,248,103,0,0
2025-03-02T19:13:45.152329,15,247,104,0,0
2025-03-02T19:13:45.174319,14,248,103,0,0
2025-03-02T19:13:45.197687,14,246,103,0,0
2025-03-02T19:13:45.220219,14,248,104,0,0
2025-03-02T19:13:45.241671,14,248,105,0,0
2025-03-02T19:13:45.262488,15,248,104,0,0
2025-03-02T19:13:45.285531,15,247,102,0,0
2025-03-02T19:13:45.306429,15,248,103,0,0
2025-03-02T19:13:45.329136,15,247,102,0,0
2025-03-02T19:13:45.350315,15,247,104,0,0
2025-03-02T19:13:45.372495,15,248,103,0,0
2025-03-02T19:13:45.394474,15,248,104,0,0
2025-03-02T19:13:45.417936,14,248,102,0,0
2025-03-02T19:13:45.439620,14,248,104,0,0
2025-03-02T19:13:45.461626,14,248,104,0,0
2025-03-02T19:13:45.482953,15,247,103,0,0
2025-03-02T19:13:45.504823,16,247,102,0,0
2025-03-02T19:13:45.528296,15,248,102,0,0
2025-03-02T19:13:45.550171,14,247,103,0,0
2025-03-02T19:13:45.572078,14,247,104,0,0
2025-03-02T19:13:45.593852,15,248,103,0,0
2025-03-02T19:13:45.615547,8,260,122,0,0
2025-03-02T19:13:45.638020,-16,254,97,0,0
2025-03-02T19:13:45.659786,22,252,106,0,0
2025-03-02T19:13:45.681711,19,254,105,0,0
2025-03-02T19:13:45.829268,11,248,103,0,0
2025-03-02T19:13:45.842458,12,251,103,0,0
2025-03-02T19:13:45.852252,16,248,103,0,0
2025-03-02T19:13:45.859865,14,246,103,0,0
2025-03-02T19:13:45.869358,13,246,103,0,0
2025-03-02T19:13:45.878206,17,248,104,0,0
2025-03-02T19:13:45.887107,15,250,104,0,0
2025-03-02T19:13:45.895720,13,248,104,0,0
2025-03-02T19:13:45.902879,16,247,102,0,0
2025-03-02T19:13:45.910696,15,247,102,0,0
2025-03-02T19:13:45.917854,14,248,104,0,0
2025-03-02T19:13:45.941111,15,247,105,0,0
2025-03-02T19:13:46.060836,14,249,105,1,0
2025-03-02T19:13:46.082624,14,248,104,0,0
2025-03-02T19:13:46.104741,14,248,103,0,0
2025-03-02T19:13:46.127566,15,247,106,0,0
2025-03-02T19:13:46.149057,15,247,104,0,0
2025-03-02T19:13:46.171022,15,248,103,0,0
2025-03-02T19:13:46.193580,15,248,102,0,0
2025-03-02T19:13:46.215834,14,248,103,0,0
2025-03-02T19:13:46.237746,15,248,104,0,0
2025-03-02T19:13:46.258778,14,247,103,0,0
2025-03-02T19:13:46.281638,14,247,104,0,0
2025-03-02T19:13:46.304239,14,247,103,0,0
2025-03-02T19:13:46.324219,15,248,103,0,0
2025-03-02T19:13:46.347632,15,248,105,0,0
2025-03-02T19:13:46.368734,15,247,105,0,0
2025-03-02T19:13:46.389760,15,247,102,0,0
2025-03-02T19:13:46.412299,15,248,103,0,0
2025-03-02T19:13:46.435563,15,247,103,0,0
2025-03-02T19:13:46.457782,14,247,104,0,0
2025-03-02T19:13:46.479415,15,247,103,0,0
2025-03-02T19:13:46.501790,13,248,105,0,0
2025-03-02T19:13:46.523768,15,248,102,0,0
2025-03-02T19:13:46.544543,14,247,103,0,0
2025-03-02T19:13:46.568252,14,248,103,0,0
2025-03-02T19:13:46.589728,14,248,103,0,0
2025-03-02T19:13:46.611568,15,245,102,0,0
2025-03-02T19:13:46.632950,15,248,102,0,0
2025-03-02T19:13:46.657890,15,248,103,0,0
2025-03-02T19:13:46.676522,14,248,103,0,0
2025-03-02T19:13:46.699542,14,249,103,0,0
2025-03-02T19:13:46.720116,14,248,105,0,0
2025-03-02T19:13:46.742645,14,248,103,0,0
2025-03-02T19:13:46.765245,16,247,103,0,0
2025-03-02T19:13:46.786876,14,249,105,0,0
2025-03-02T19:13:46.808438,13,248,104,0,0
2025-03-02T19:13:46.830529,14,248,104,0,0
2025-03-02T19:13:46.852863,14,247,103,0,0
2025-03-02T19:13:46.876090,14,248,103,0,0
2025-03-02T19:13:46.897602,15,247,103,0,0
2025-03-02T19:13:46.919776,16,247,105,0,0
2025-03-02T19:13:46.941647,14,248,103,0,0
2025-03-02T19:13:46.965031,15,247,103,0,0
2025-03-02T19:13:46.984659,15,247,104,0,0
2025-03-02T19:13:47.007836,14,249,103,0,0
2025-03-02T19:13:47.029675,15,247,104,0,0
2025-03-02T19:13:47.051634,15,248,102,0,0
2025-03-02T19:13:47.074012,15,247,103,0,0
2025-03-02T19:13:47.095756,15,248,103,0,0
2025-03-02T19:13:47.117429,15,249,104,0,0
2025-03-02T19:13:47.138734,15,247,102,0,0
2025-03-02T19:13:47.160511,13,249,104,0,0
2025-03-02T19:13:47.182751,14,248,104,0,0
2025-03-02T19:13:47.205811,14,248,102,0,0
2025-03-02T19:13:47.227621,14,248,103,0,0
2025-03-02T19:13:47.249717,14,247,103,0,0
2025-03-02T19:13:47.272561,14,247,104,0,0
2025-03-02T19:13:47.293988,14,248,104,0,0
2025-03-02T19:13:47.314105,14,248,104,0,0
2025-03-02T19:13:47.336592,15,247,104,0,0
2025-03-02T19:13:47.359584,15,248,104,0,0
2025-03-02T19:13:47.379934,15,248,103,0,0
2025-03-02T19:13:47.401907,14,247,103,0,0
2025-03-02T19:13:47.424675,14,249,104,0,0
2025-03-02T19:13:47.446434,14,247,102,0,0
2025-03-02T19:13:47.470155,16,248,103,0,0
2025-03-02T19:13:47.490222,14,247,103,0,0
2025-03-02T19:13:47.513532,14,248,104,0,0
2025-03-02T19:13:47.534576,15,248,104,0,0
2025-03-02T19:13:47.557680,14,247,104,0,0
2025-03-02T19:13:47.579507,14,249,103,0,0
2025-03-02T19:13:47.600464,14,248,103,0,0
2025-03-02T19:13:47.621794,15,247,103,0,0
2025-03-02T19:13:47.644296,14,248,104,0,0
2025-03-02T19:13:47.667744,14,248,103,0,0
2025-03-02T19:13:47.689760,14,248,102,0,0
2025-03-02T19:13:47.710242,14,248,103,0,0
2025-03-02T19:13:47.733739,15,248,103,0,0
2025-03-02T19:13:47.755639,14,248,103,0,0
2025-03-02T19:13:47.776720,14,248,103,0,0
2025-03-02T19:13:47.798990,15,248,104,0,0
2025-03-02T19:13:47.821984,14,248,104,0,0
2025-03-02T19:13:47.972582,-140,274,57,0,0
2025-03-02T19:13:47.980370,4,240,102,0,0
2025-03-02T19:13:47.989254,21,260,103,0,0
2025-03-02T19:13:47.995920,24,252,106,0,0
2025-03-02T19:13:48.005965,7,243,101,0,0
2025-03-02T19:13:48.015698,14,244,104,0,0
2025-03-02T19:13:48.024847,19,247,103,0,0
2025-03-02T19:13:48.037269,16,246,103,0,0
2025-03-02T19:13:48.046258,12,246,104,0,0
2025-03-02T19:13:48.053914,12,248,104,0,0
2025-03-02T19:13:48.061779,17,248,103,0,0
2025-03-02T19:13:48.080573,17,248,104,0,0
2025-03-02T19:13:48.104414,13,246,103,0,0
2025-03-02T19:13:48.125709,14,247,104,0,0
2025-03-02T19:13:48.146733,15,248,103,0,0
2025-03-02T19:13:48.170198,15,248,104,0,0
2025-03-02T19:13:48.289327,13,248,106,1,0
2025-03-02T19:13:48.311332,14,247,105,0,0
2025-03-02T19:13:48.333500,15,247,103,0,0
2025-03-02T19:13:48.355972,14,247,104,0,0
2025-03-02T19:13:48.379290,14,248,104,0,0
2025-03-02T19:13:48.402197,15,247,103,0,0
2025-03-02T19:13:48.422261,16,246,105,0,0
2025-03-02T19:13:48.443166,14,249,105,0,0
2025-03-02T19:13:48.466839,15,247,104,0,0
2025-03-02T19:13:48.488785,14,248,104,0,0
2025-03-02T19:13:48.511348,15,247,104,0,0
2025-03-02T19:13:48.531598,15,248,104,0,0
2025-03-02T19:13:48.553517,14,247,104,0,0
2025-03-02T19:13:48.576778,14,247,103,0,0
2025-03-02T19:13:48.598409,13,248,105,0,0
2025-03-02T19:13:48.620825,14,247,103,0,0
2025-03-02T19:13:48.642252,15,247,104,0,0
2025-03-02T19:13:48.663802,14,248,105,0,0
2025-03-02T19:13:48.685874,14,247,103,0,0
2025-03-02T19:13:48.708252,15,249,104,0,0
2025-03-02T19:13:48.734622,15,248,105,0,0
2025-03-02T19:13:48.752913,15,247,104,0,0
2025-03-02T19:13:48.778547,15,247,103,0,0
2025-03-02T19:13:48.797032,14,248,105,0,0
2025-03-02T19:13:48.818686,15,247,104,0,0
2025-03-02T19:13:48.840473,15,248,103,0,0
2025-03-02T19:13:48.864878,14,247,104,0,0
2025-03-02T19:13:48.884166,14,247,103,0,0
2025-03-02T19:13:48.905841,15,248,104,0,0
2025-03-02T19:13:48.927475,14,249,105,0,0
2025-03-02T19:13:48.950476,14,248,103,0,0
2025-03-02T19:13:48.971363,14,248,103,0,0
2025-03-02T19:13:48.993590,15,247,105,0,0
2025-03-02T19:13:49.015323,14,247,104,0,0
2025-03-02T19:13:49.037924,15,247,104,0,0
2025-03-02T19:13:49.060719,14,248,103,0,0
2025-03-02T19:13:49.082885,15,247,104,0,0
2025-03-02T19:13:49.104956,15,248,105,0,0
2025-03-02T19:13:49.126785,14,248,105,0,0
2025-03-02T19:13:49.148020,15,248,105,0,0
2025-03-02T19:13:49.169749,16,247,105,0,0
2025-03-02T19:13:49.191517,15,248,103,0,0
2025-03-02T19:13:49.213637,15,248,103,0,0
2025-03-02T19:13:49.237285,14,248,106,0,0
2025-03-02T19:13:49.257345,14,247,105,0,0
2025-03-02T19:13:49.280919,14,247,105,0,0
2025-03-02T19:13:49.303473,15,247,105,0,0
2025-03-02T19:13:49.323349,14,248,104,0,0
2025-03-02T19:13:49.345427,14,247,103,0,0
2025-03-02T19:13:49.368910,16,247,104,0,0
2025-03-02T19:13:49.390829,14,248,103,0,0
2025-03-02T19:13:49.411166,15,247,103,0,0
2025-03-02T19:13:49.433205,14,248,105,0,0
2025-03-02T19:13:49.454933,15,248,104,0,0
2025-03-02T19:13:49.476662,15,247,105,0,0
2025-03-02T19:13:49.499726,15,248,104,0,0
2025-03-02T19:13:49.523098,14,248,105,0,0
2025-03-02T19:13:49.544605,14,247,103,0,0
2025-03-02T19:13:49.565649,14,248,103,0,0
2025-03-02T19:13:49.588805,15,247,102,0,0
2025-03-02T19:13:49.610650,15,248,106,0,0
2025-03-02T19:13:49.631850,15,248,104,0,0
2025-03-02T19:13:49.655220,15,247,105,0,0
2025-03-02T19:13:49.676718,15,248,103,0,0
2025-03-02T19:13:49.697547,15,247,103,0,0
2025-03-02T19:13:49.721199,15,248,104,0,0
2025-03-02T19:13:49.742507,14,248,103,0,0
2025-03-02T19:13:49.763198,14,248,105,0,0
2025-03-02T19:13:49.785091,15,248,104,0,0
2025-03-02T19:13:49.806910,14,248,104,0,0
2025-03-02T19:13:49.829530,15,248,103,0,0
2025-03-02T19:13:49.851273,15,247,104,0,0
2025-03-02T19:13:49.874761,15,247,103,0,0
2025-03-02T19:13:49.896967,15,247,104,0,0
2025-03-02T19:13:49.917638,15,248,104,0,0
2025-03-02T19:13:49.940989,15,247,105,0,0
2025-03-02T19:13:49.962786,16,247,103,0,0
2025-03-02T19:13:49.983742,16,247,104,0,0
2025-03-02T19:13:50.115460,14,247,103,0,0
2025-03-02T19:13:50.122484,15,248,104,0,0
2025-03-02T19:13:50.134832,15,247,103,0,0
2025-03-02T19:13:50.145420,14,247,103,0,0
2025-03-02T19:13:50.155757,14,250,103,0,0
2025-03-02T19:13:50.166084,14,248,105,0,0
2025-03-02T19:13:50.177225,15,248,103,0,0
2025-03-02T19:13:50.186063,15,248,105,0,0
2025-03-02T19:13:50.194291,14,247,105,0,0
2025-03-02T19:13:50.203256,15,248,105,0,0
2025-03-02T19:13:50.222767,14,248,102,0,0
2025-03-02T19:13:50.245222,15,247,104,0,0
2025-03-02T19:13:50.266893,15,247,105,0,0
2025-03-02T19:13:50.289997,14,248,104,0,0
2025-03-02T19:13:50.308979,15,247,104,0,0
2025-03-02T19:13:50.331390,15,248,105,0,0
2025-03-02T19:13:50.353835,14,248,105,0,0
2025-03-02T19:13:50.375504,14,246,103,0,0
2025-03-02T19:13:50.396633,15,248,103,0,0
2025-03-02T19:13:50.418595,14,247,103,0,0
2025-03-02T19:13:50.440828,14,248,104,0,0
2025-03-02T19:13:50.463450,14,247,104,0,0
2025-03-02T19:13:50.487322,14,247,105,0,0
2025-03-02T19:13:50.508790,14,248,105,0,0
2025-03-02T19:13:50.529530,15,246,104,0,0
2025-03-02T19:13:50.553072,14,246,103,0,0
2025-03-02T19:13:50.574919,16,246,104,0,0
2025-03-02T19:13:50.598417,16,247,104,0,0
2025-03-02T19:13:50.618590,14,246,104,0,0
2025-03-02T19:13:50.642641,15,248,103,0,0
2025-03-02T19:13:50.662105,15,248,104,0,0
2025-03-02T19:13:50.684940,15,248,104,0,0
2025-03-02T19:13:50.706844,14,248,104,0,0
2025-03-02T19:13:50.727817,14,248,104,0,0
2025-03-02T19:13:50.749596,42,330,143,0,0
2025-03-02T19:13:50.771837,50,252,125,0,0
2025-03-02T19:13:50.794717,16,246,100,0,0
2025-03-02T19:13:50.815703,6,251,104,0,0
2025-03-02T19:13:50.839391,12,246,104,0,0
2025-03-02T19:13:50.860640,16,244,103,0,0
2025-03-02T19:13:50.883000,16,247,105,0,0
2025-03-02T19:13:50.904698,14,250,106,0,0
2025-03-02T19:13:50.925564,13,248,105,0,0
2025-03-02T19:13:50.946722,15,247,104,0,0
2025-03-02T19:13:50.970210,16,247,105,0,0
2025-03-02T19:13:50.991583,15,247,104,0,0
2025-03-02T19:13:51.014930,16,247,105,0,0
2025-03-02T19:13:51.036828,16,247,105,0,0
2025-03-02T19:13:51.158145,15,248,104,1,0
2025-03-02T19:13:51.178642,14,248,105,0,0
2025-03-02T19:13:51.202350,15,247,104,0,0
2025-03-02T19:13:51.222482,14,247,104,0,0
2025-03-02T19:13:51.244259,14,247,104,0,0
2025-03-02T19:13:51.270327,15,248,105,0,0
2025-03-02T19:13:51.290421,14,248,104,0,0
2025-03-02T19:13:51.310665,14,247,103,0,0
2025-03-02T19:13:51.332686,14,248,105,0,0
2025-03-02T19:13:51.353979,15,247,104,0,0
2025-03-02T19:13:51.375954,15,247,104,0,0
2025-03-02T19:13:51.397714,15,248,105,0,0
2025-03-02T19:13:51.419699,15,247,106,0,0
2025-03-02T19:13:51.442586,15,248,105,0,0
2025-03-02T19:13:51.464416,14,248,103,0,0
2025-03-02T19:13:51.486614,14,248,104,0,0
2025-03-02T19:13:51.508588,15,248,106,0,0
2025-03-02T19:13:51.531691,14,247,104,0,0
2025-03-02T19:13:51.553117,15,246,105,0,0
2025-03-02T19:13:51.576022,15,247,104,0,0
2025-03-02T19:13:51.596297,15,248,105,0,0
2025-03-02T19:13:51.618765,15,248,104,0,0
2025-03-02T19:13:51.641670,14,248,104,0,0
2025-03-02T19:13:51.662482,15,247,105,0,0
2025-03-02T19:13:51.684546,14,248,105,0,0
2025-03-02T19:13:51.708223,15,247,105,0,0
2025-03-02T19:13:51.728402,14,247,105,0,0
2025-03-02T19:13:51.751758,15,247,106,0,0
2025-03-02T19:13:51.773805,14,247,104,0,0
2025-03-02T19:13:51.793882,15,247,106,0,0
2025-03-02T19:13:51.816045,15,248,104,0,0
2025-03-02T19:13:51.837952,15,247,105,0,0
2025-03-02T19:13:51.859725,15,247,103,0,0
2025-03-02T19:13:51.882469,15,248,105,0,0
2025-03-02T19:13:51.904388,14,247,105,0,0
2025-03-02T19:13:51.927640,14,248,105,0,0
2025-03-02T19:13:51.949592,15,247,104,0,0
2025-03-02T19:13:51.970396,15,247,104,0,0
2025-03-02T19:13:51.992930,14,247,105,0,0
2025-03-02T19:13:52.016324,15,248,104,0,0
2025-03-02T19:13:52.037524,15,247,106,0,0
2025-03-02T19:13:52.059551,15,248,107,0,0
2025-03-02T19:13:52.080432,14,248,105,0,0
2025-03-02T19:13:52.104006,15,246,104,0,0
2025-03-02T19:13:52.124194,16,246,104,0,0
2025-03-02T19:13:52.260028,14,247,105,0,0
2025-03-02T19:13:52.268514,15,247,105,0,0
2025-03-02T19:13:52.276852,15,248,104,0,0
2025-03-02T19:13:52.283450,15,246,103,0,0
2025-03-02T19:13:52.294445,15,246,105,0,0
2025-03-02T19:13:52.301507,15,247,105,0,0
2025-03-02T19:13:52.309368,16,246,104,0,0
2025-03-02T19:13:52.316543,15,247,104,0,0
2025-03-02T19:13:52.323185,15,248,105,0,0
2025-03-02T19:13:52.341423,14,247,105,0,0
2025-03-02T19:13:52.362773,14,246,105,0,0
2025-03-02T19:13:52.384529,15,247,105,0,0
2025-03-02T19:13:52.407220,15,248,104,0,0
2025-03-02T19:13:52.429228,14,247,104,0,0
2025-03-02T19:13:52.451671,15,247,104,0,0
2025-03-02T19:13:52.472905,15,247,104,0,0
2025-03-02T19:13:52.497480,15,246,104,0,0
2025-03-02T19:13:52.517513,14,248,105,0,0
2025-03-02T19:13:52.539039,15,248,106,0,0
2025-03-02T19:13:52.561460,14,247,107,0,0
2025-03-02T19:13:52.583492,15,247,105,0,0
2025-03-02T19:13:52.606299,14,248,104,0,0
2025-03-02T19:13:52.627555,15,247,105,0,0
2025-03-02T19:13:52.649497,14,247,106,0,0
2025-03-02T19:13:52.673631,15,247,104,0,0
2025-03-02T19:13:52.693092,14,248,105,0,0
2025-03-02T19:13:52.715771,15,247,104,0,0
2025-03-02T19:13:52.738918,14,247,104,0,0
2025-03-02T19:13:52.759454,15,248,105,0,0
2025-03-02T19:13:52.781308,14,247,106,0,0
2025-03-02T19:13:52.804468,14,248,104,0,0
2025-03-02T19:13:52.825773,14,248,104,0,0
2025-03-02T19:13:52.846983,14,247,104,0,0
2025-03-02T19:13:52.869148,15,247,105,0,0
2025-03-02T19:13:52.891512,15,247,104,0,0
2025-03-02T19:13:52.913770,16,246,103,0,0
2025-03-02T19:13:52.935668,14,247,104,0,0
2025-03-02T19:13:52.957357,14,246,104,0,0
2025-03-02T19:13:52.978700,15,247,104,0,0
2025-03-02T19:13:53.000839,15,247,105,0,0
2025-03-02T19:13:53.023093,14,248,104,0,0
2025-03-02T19:13:53.044491,14,248,105,0,0
2025-03-02T19:13:53.066653,15,247,105,0,0
2025-03-02T19:13:53.088728,14,248,106,0,0
2025-03-02T19:13:53.110870,52,245,115,0,0
2025-03-02T19:13:53.132514,1,253,106,0,0
2025-03-02T19:13:53.157491,17,250,106,0,0
2025-03-02T19:13:53.177249,10,245,104,0,0
2025-03-02T19:13:53.199720,14,246,105,0,0
2025-03-02T19:13:53.221083,17,249,103,0,0
2025-03-02T19:13:53.243587,17,249,105,0,0
2025-03-02T19:13:53.266358,12,247,106,0,0
2025-03-02T19:13:53.289176,15,248,104,0,0
2025-03-02T19:13:53.310304,16,248,104,0,0
2025-03-02T19:13:53.332011,14,247,104,0,0
2025-03-02T19:13:53.359224,14,247,104,0,0
2025-03-02T19:13:53.375759,15,248,105,0,0
2025-03-02T19:13:53.397420,16,247,105,0,0
2025-03-02T19:13:53.421016,15,247,105,0,0
2025-03-02T19:13:53.441470,15,247,105,0,0
2025-03-02T19:13:53.464448,15,247,103,0,0
2025-03-02T19:13:53.485756,15,248,106,0,0
2025-03-02T19:13:53.508087,15,247,103,0,0
2025-03-02T19:13:53.531033,16,247,104,0,0
2025-03-02T19:13:53.551888,14,247,104,0,0
2025-03-02T19:13:53.574744,15,247,105,0,0
2025-03-02T19:13:53.597896,15,247,105,0,0
2025-03-02T19:13:53.625817,14,248,104,0,0
2025-03-02T19:13:53.639392,14,247,105,0,0
2025-03-02T19:13:53.661598,14,246,104,0,0
2025-03-02T19:13:53.683943,14,247,105,0,0
2025-03-02T19:13:53.706194,15,247,105,0,0
2025-03-02T19:13:53.727801,15,248,105,0,0
2025-03-02T19:13:53.749766,15,247,104,0,0
2025-03-02T19:13:53.774596,14,248,104,0,0
2025-03-02T19:13:53.793516,15,246,105,0,0
2025-03-02T19:13:53.816158,16,247,106,0,0
2025-03-02T19:13:53.838988,15,247,105,0,0
2025-03-02T19:13:53.860627,15,248,105,0,0
2025-03-02T19:13:53.882787,16,248,103,0,0
2025-03-02T19:13:53.904875,15,247,103,0,0
2025-03-02T19:13:53.928330,14,248,103,0,0
2025-03-02T19:13:53.949010,14,247,103,0,0
2025-03-02T19:13:53.970779,14,248,103,0,0
2025-03-02T19:13:53.992037,14,247,103,0,0
2025-03-02T19:13:54.014519,15,247,104,0,0
2025-03-02T19:13:54.037083,15,246,105,0,0
2025-03-02T19:13:54.058686,14,247,104,0,0
2025-03-02T19:13:54.079322,14,248,104,0,0
2025-03-02T19:13:54.101570,15,247,103,0,0
2025-03-02T19:13:54.124284,15,248,106,0,0
2025-03-02T19:13:54.145381,15,246,104,0,0
2025-03-02T19:13:54.167493,15,247,104,0,0
2025-03-02T19:13:54.189878,14,248,106,0,0
2025-03-02T19:13:54.211892,14,247,104,0,0
2025-03-02T19:13:54.235659,14,248,105,0,0
2025-03-02T19:13:54.256585,15,246,106,0,0
2025-03-02T19:13:54.394827,14,247,104,0,0
2025-03-02T19:13:54.401795,14,247,104,0,0
2025-03-02T19:13:54.410276,15,247,103,0,0
2025-03-02T19:13:54.418501,14,246,104,0,0
2025-03-02T19:13:54.427734,14,248,105,0,0
2025-03-02T19:13:54.434112,16,247,104,0,0
2025-03-02T19:13:54.442932,15,248,105,0,0
2025-03-02T19:13:54.450156,14,248,104,0,0
2025-03-02T19:13:54.457359,14,248,104,0,0
2025-03-02T19:13:54.471468,15,248,103,0,0
2025-03-02T19:13:54.493520,15,245,104,0,0
2025-03-02T19:13:54.516863,14,247,106,0,0
2025-03-02T19:13:54.537690,15,247,104,0,0
2025-03-02T19:13:54.560133,14,247,106,0,0
2025-03-02T19:13:54.582937,14,247,103,0,0
2025-03-02T19:13:54.604952,16,248,104,0,0
2025-03-02T19:13:54.625574,15,247,106,0,0
2025-03-02T19:13:54.648859,15,248,105,0,0
2025-03-02T19:13:54.669741,15,248,104,0,0
2025-03-02T19:13:54.691969,15,248,104,0,0
2025-03-02T19:13:54.714759,15,247,104,0,0
2025-03-02T19:13:54.736843,15,248,105,0,0
2025-03-02T19:13:54.758891,-12,259,182,0,0
2025-03-02T19:13:54.780935,-67,209,75,0,0
2025-03-02T19:13:54.802865,37,251,102,0,0
2025-03-02T19:13:54.824671,15,251,108,0,0
2025-03-02T19:13:54.846646,2,247,105,0,0
2025-03-02T19:13:54.868977,15,245,105,0,0
2025-03-02T19:13:54.889284,23,250,104,0,0
2025-03-02T19:13:54.912780,12,246,105,0,0
2025-03-02T19:13:54.933541,10,246,105,0,0
2025-03-02T19:13:54.957438,17,248,105,0,0
2025-03-02T19:13:54.977297,20,249,104,0,0
2025-03-02T19:13:54.999278,14,249,106,0,0
2025-03-02T19:13:55.023201,11,247,105,0,0
2025-03-02T19:13:55.044985,17,248,103,0,0
2025-03-02T19:13:55.066930,17,247,104,0,0
2025-03-02T19:13:55.089048,14,246,106,0,0
2025-03-02T19:13:55.209195,13,247,106,1,0
2025-03-02T19:13:55.230591,15,247,104,0,0
2025-03-02T19:13:55.254167,14,248,105,0,0
2025-03-02T19:13:55.276239,15,247,106,0,0
2025-03-02T19:13:55.297367,15,247,105,0,0
2025-03-02T19:13:55.319008,15,248,105,0,0
2025-03-02T19:13:55.340724,16,247,106,0,0
2025-03-02T19:13:55.366061,13,247,105,0,0
2025-03-02T19:13:55.386083,15,247,105,0,0
2025-03-02T19:13:55.408096,14,247,105,0,0
